Kod stacji;Nazwa_stacji;Rok;Miesiąc;Dzień;zachmurzenie;prędkosc_wiatru;srednia_temp;cisnienie_pary_wodnej;wilgotnosc_wzgl;cisnienie_na_poziomie_stacji;cisnienie_na_poziomie_morza;suma_opadu_dzien;suma_opadu_noc
351160424;WROCŁAW;1999;9;25;6,8;1,9;16,6;15,2;82,4;999,9;1014,7;1;0
351160424;WROCŁAW;1999;9;26;6,6;1,9;15,6;16;90,3;994,3;1009;1,7;1
351160424;WROCŁAW;1999;9;27;2,9;3,1;16;13,1;73,5;995,3;1010;0;0
351160424;WROCŁAW;1999;9;28;6;2,6;15,1;13,1;77,5;992,4;1007,1;0;0,1
351160424;WROCŁAW;1999;9;29;4,8;4,3;16,3;12,2;66,9;992,7;1007,4;0;2,7
351160424;WROCŁAW;1999;9;30;7,6;3,5;17;16,3;84,5;986,3;1000,8;0;2,1
351160424;WROCŁAW;1999;10;1;5,6;5,3;14,8;12,4;73,6;989,9;1004,6;0,1;0
351160424;WROCŁAW;1999;10;2;2,4;5,5;16,5;11,5;62,4;994,8;1009,5;0;0
351160424;WROCŁAW;1999;10;3;7,3;3;16,8;13,3;70,6;992,2;1006,9;0;4,8
351160424;WROCŁAW;1999;10;4;6,4;2,5;11,1;10,5;80,8;997,5;1012,5;0;0
351160424;WROCŁAW;1999;10;5;4,4;2;9,8;10;83,5;1002,2;1017,3;0;0
351160424;WROCŁAW;1999;10;6;6,4;2,9;9,6;9,9;83,6;1005,9;1021,1;0;0,2
351160424;WROCŁAW;1999;10;7;7;2,9;9,2;10,1;86,9;1009,3;1024,7;0,1;0
351160424;WROCŁAW;1999;10;8;6,3;2,9;9,3;9,5;81,4;1008,1;1023,3;0;0,5
351160424;WROCŁAW;1999;10;9;7,6;4,8;12,1;12,1;86;1000,3;1015,3;0,4;0,1
351160424;WROCŁAW;1999;10;10;8;4,5;10,7;11,6;89;1002,9;1018;2,8;2,1
351160424;WROCŁAW;1999;10;11;7,6;3,9;14,1;13,9;86,3;1006,1;1021,1;0,4;0,2
351160424;WROCŁAW;1999;10;12;5;4;10,8;10,1;78,6;1010,4;1025,6;0;0
351160424;WROCŁAW;1999;10;13;4,4;3,3;9,1;9,1;80;1011,6;1027;0;0,1
351160424;WROCŁAW;1999;10;14;6,5;4,4;9,3;10,3;87,6;1005;1020,3;1,3;0
351160424;WROCŁAW;1999;10;15;5,5;3;6,5;8,4;87,6;1007,4;1022,8;0;0,2
351160424;WROCŁAW;1999;10;16;6,5;3;5,8;7,7;84,3;1007,2;1022,6;0;0
351160424;WROCŁAW;1999;10;17;6,4;1,5;4,3;7,5;90,6;1010,3;1025,9;0,4;0
351160424;WROCŁAW;1999;10;18;5,1;0,8;1,4;6,4;94,5;1012;1027,8;0;0
351160424;WROCŁAW;1999;10;19;1,6;2;1,1;5,4;83;1008,3;1024,1;0;0
351160424;WROCŁAW;1999;10;20;4,6;4,8;2,3;4,9;69,1;1008,2;1023,9;0;0
351160424;WROCŁAW;1999;10;21;5,8;6;4;6;74,3;1003,7;1019,2;0;0
351160424;WROCŁAW;1999;10;22;7,5;5,3;7,5;7,8;74,5;998,8;1014,1;0;0
351160424;WROCŁAW;1999;10;23;6,8;4,8;9,4;9,5;81,5;993,2;1008,3;0;0,2
351160424;WROCŁAW;1999;10;24;6,3;3,3;11,2;11,2;84,9;989,6;1004,5;0;0
351160424;WROCŁAW;1999;10;25;6,5;1,4;10,5;11,8;92,1;989,5;1004,4;0;2
351160424;WROCŁAW;1999;10;26;2,8;4;12,8;11,2;77,5;998,4;1013,3;0;1,2
351160424;WROCŁAW;1999;10;27;7;5,6;12,3;11,4;79,1;1004,9;1020;0;0
351160424;WROCŁAW;1999;10;28;5,1;3,5;12;9,9;71,4;1008,8;1023,9;0;0
351160424;WROCŁAW;1999;10;29;4,4;1,6;9,1;9,1;78,8;1013,2;1028,6;0;0
351160424;WROCŁAW;1999;10;30;3,4;3,1;7;8,2;82,3;1008,1;1023,5;0;0
351160424;WROCŁAW;1999;10;31;4,8;3,9;11,1;10,3;78;1003,5;1018,6;0,5;0
351160424;WROCŁAW;1999;11;1;3,1;3;8,9;8,3;74,4;1010,1;1025,4;0;0
351160424;WROCŁAW;1999;11;2;5,4;2,9;12,7;10,3;70,5;1003,2;1018,2;0;0,2
351160424;WROCŁAW;1999;11;3;6,1;2;8,4;9,7;87,1;1012,6;1028;0;0
351160424;WROCŁAW;1999;11;4;4,8;2,1;2,1;7,1;98;1015,6;1031,4;0;0
351160424;WROCŁAW;1999;11;5;5,9;5,5;7;8,3;83,1;1004,6;1020;0;0
351160424;WROCŁAW;1999;11;6;6,1;2,6;8,9;9,8;86;995;1010;0;0
351160424;WROCŁAW;1999;11;7;7,6;2,4;8,7;8,4;74,9;1005,4;1020,7;0;5,8
351160424;WROCŁAW;1999;11;8;8;1,1;6,6;9,3;95,6;1010,2;1025,6;7,3;4,9
351160424;WROCŁAW;1999;11;9;8;2,3;6,7;9,4;96,3;1011;1026,5;0,6;0
351160424;WROCŁAW;1999;11;10;8;1,8;3,8;7,4;92,5;1011,7;1027,3;1;1,5
351160424;WROCŁAW;1999;11;11;7,3;1,1;1,2;6,3;95;1018;1033,9;0,9;0
351160424;WROCŁAW;1999;11;12;6;0,4;-1,7;5,3;98,1;1017,6;1033,7;0;0
351160424;WROCŁAW;1999;11;13;8;1;1,3;6,6;97,5;1007,7;1023,5;0;1,2
351160424;WROCŁAW;1999;11;14;5,5;3,3;2,4;6,7;91,5;994,5;1009,9;4,7;0
351160424;WROCŁAW;1999;11;15;2,9;2,1;-1;5,2;91,8;1005,3;1021,2;0;0
351160424;WROCŁAW;1999;11;16;1,1;3,6;-2,1;4,5;86,3;1005,6;1021,5;0;0
351160424;WROCŁAW;1999;11;17;7,1;2,8;1,2;4,7;71,5;994,6;1010,2;0;0
351160424;WROCŁAW;1999;11;18;5,8;3;1;5,7;87;988,3;1003,8;0,1;0,2
351160424;WROCŁAW;1999;11;19;5,9;0,9;-0,8;5,3;91,6;991,3;1006,9;0,1;0
351160424;WROCŁAW;1999;11;20;7,8;2,6;-1,3;4,9;87,8;998,2;1013,9;0,1;0,6
351160424;WROCŁAW;1999;11;21;7,5;2,8;-1,3;4,8;85,5;999,3;1015;0,2;0
351160424;WROCŁAW;1999;11;22;7,5;1,5;-0,2;5,1;85,1;997,5;1013,1;0;0
351160424;WROCŁAW;1999;11;23;7,4;3;-1,3;4,9;88;1002,1;1017,9;0;0,2
351160424;WROCŁAW;1999;11;24;8;4,6;0,1;5,7;93;1008,1;1023,8;1;0,1
351160424;WROCŁAW;1999;11;25;5,4;2,1;1;5,7;85,9;1014,3;1030,1;0;0
351160424;WROCŁAW;1999;11;26;6;2,1;4,6;7,6;88,5;1014,4;1030;0,1;0
351160424;WROCŁAW;1999;11;27;2,1;3,8;3;6,1;81,1;1011,4;1027,1;0;0
351160424;WROCŁAW;1999;11;28;6,1;2,9;5,1;7,2;81,6;1016,3;1031,9;0;0
351160424;WROCŁAW;1999;11;29;6,1;3,3;2,6;5,3;73,4;1011,7;1027,4;0;0
351160424;WROCŁAW;1999;11;30;5,8;3,4;2,8;5,4;72,5;1010,3;1026;0;0
351160424;WROCŁAW;1999;12;1;6,5;7,8;7,1;7;69;996,8;1012;0,1;0,8
351160424;WROCŁAW;1999;12;2;5,1;7,3;5,7;6,6;73;997,7;1013;0,4;1
351160424;WROCŁAW;1999;12;3;6;7,3;5,8;6,4;69,4;995,7;1011;0;1
351160424;WROCŁAW;1999;12;4;4,9;6,1;4,2;5,6;67,4;990,9;1006,2;0;0,7
351160424;WROCŁAW;1999;12;5;5,1;3,6;1,1;5,6;85,1;997,2;1012,8;0,6;0,3
351160424;WROCŁAW;1999;12;6;6,5;5,5;1,8;5,3;76,5;1005,9;1021,6;0;0,1
351160424;WROCŁAW;1999;12;7;7,5;6,8;5,9;7;75,6;997,2;1012,5;0;2,3
351160424;WROCŁAW;1999;12;8;4,4;6;5,3;6,5;72,6;996,6;1012;0;0
351160424;WROCŁAW;1999;12;9;6,1;5;6,1;7;73,6;991,6;1006,8;0;0
351160424;WROCŁAW;1999;12;10;5,9;3,4;5,6;7,1;78,4;989,2;1004,4;0;0
351160424;WROCŁAW;1999;12;11;4,4;2,8;3,3;6,3;82,1;991,9;1007,2;0;0,9
351160424;WROCŁAW;1999;12;12;7,3;7,6;8,8;8,5;74,1;979,6;994,5;0;0
351160424;WROCŁAW;1999;12;13;6;5;5,1;6,5;73,4;986,5;1001,7;0;0
351160424;WROCŁAW;1999;12;14;6,4;3,5;2,7;6,2;83;982,7;998;3;0
351160424;WROCŁAW;1999;12;15;6,5;4,5;1,3;5,3;78,3;985,7;1001;0,2;0
351160424;WROCŁAW;1999;12;16;7,4;4,4;-0,1;5,1;83,8;1002,1;1017,8;0;0
351160424;WROCŁAW;1999;12;17;3,4;4,8;-1,4;3,9;70,8;1004,2;1020;0;0
351160424;WROCŁAW;1999;12;18;5,9;5,5;2,5;5,3;72,4;994;1009,5;0,9;0
351160424;WROCŁAW;1999;12;19;5,3;3,3;-0,3;4,8;80;994,6;1010,2;0;0,1
351160424;WROCŁAW;1999;12;20;6,1;2,4;-1;4,8;84,3;1002,1;1017,9;0,1;0,3
351160424;WROCŁAW;1999;12;21;7;2,3;-1,2;4,7;83,5;1012,6;1028,5;0;0
351160424;WROCŁAW;1999;12;22;1,6;2,8;-5,9;3,5;89,4;1021,9;1038,2;0;0
351160424;WROCŁAW;1999;12;23;3,1;4,8;-4,9;3,1;72,8;1014,8;1031;0;0
351160424;WROCŁAW;1999;12;24;6,3;3,5;-2,6;3,6;70,9;1008,8;1024,8;0;0
351160424;WROCŁAW;1999;12;25;6,5;5,4;-1,7;3,8;69,3;991;1006,7;2,4;0
351160424;WROCŁAW;1999;12;26;6,3;5;0,5;5,3;83,4;977,2;992,5;0,4;3,9
351160424;WROCŁAW;1999;12;27;7;3,5;1,7;6;87,3;973,8;989;0;0,2
351160424;WROCŁAW;1999;12;28;6,9;1,6;-0,4;5,8;96,9;978;993,3;0;0
351160424;WROCŁAW;1999;12;29;7,9;2,8;0,5;6,1;96,3;990,3;1005,8;0,3;0,2
351160424;WROCŁAW;1999;12;30;7,3;2,3;0,1;5,9;95,3;1002,8;1018,5;3,3;0,5
351160424;WROCŁAW;1999;12;31;6,1;2,8;0,3;5,2;83,3;1008,2;1024;0;0
351160424;WROCŁAW;2000;1;1;6,4;1,1;-3,2;4,4;91,3;1009,4;1025,4;0;0,2
351160424;WROCŁAW;2000;1;2;7,8;1,9;-0,5;5,6;93,4;1011,4;1027,3;0,3;0
351160424;WROCŁAW;2000;1;3;7,9;3,3;2,8;6,4;84,9;1008,8;1024,5;0;0
351160424;WROCŁAW;2000;1;4;7,9;4,3;3,2;6,6;86,5;1003,9;1019,5;1,2;0,9
351160424;WROCŁAW;2000;1;5;6,6;4,5;4;6,4;78,5;1003,5;1019;0;0
351160424;WROCŁAW;2000;1;6;1,3;2,6;-0,3;5;85,1;1008,3;1024,1;0;0
351160424;WROCŁAW;2000;1;7;4,8;2;1,6;5,9;86;1008,4;1024,2;0;0
351160424;WROCŁAW;2000;1;8;3,3;1,5;0,6;5,6;88;1007,9;1023,7;0;0
351160424;WROCŁAW;2000;1;9;7,4;1,9;1,4;6,2;90,4;1008,8;1024,5;0;0,1
351160424;WROCŁAW;2000;1;10;7,8;2,1;2,6;6,6;89,4;1018,1;1033,9;0;0
351160424;WROCŁAW;2000;1;11;5,8;1,3;-0,6;5,3;90,5;1023,8;1039,8;0;0
351160424;WROCŁAW;2000;1;12;1,1;1,4;-3,8;4,2;91,1;1019,4;1035,5;0;0
351160424;WROCŁAW;2000;1;13;0;1,5;-4,5;3,5;79,4;1010,4;1026,5;0;0
351160424;WROCŁAW;2000;1;14;3;0,9;-5,6;3,5;85;1010,1;1026,3;0;0
351160424;WROCŁAW;2000;1;15;8;1,3;-2,2;4,8;91,9;1013,8;1029,8;0,1;0
351160424;WROCŁAW;2000;1;16;7,3;3,4;-0,2;5,2;85,6;1013,5;1029,4;0;0,7
351160424;WROCŁAW;2000;1;17;7,8;6,8;3,9;7,6;93,1;993,8;1009,1;2,3;2,9
351160424;WROCŁAW;2000;1;18;6,9;5,8;3,2;5,1;65,4;987,7;1003;0;0,2
351160424;WROCŁAW;2000;1;19;5,4;5,5;0,2;4,8;77,8;1001,5;1017,2;0,3;0
351160424;WROCŁAW;2000;1;20;5,3;6,4;-0,2;5,3;86;1001,7;1017,5;0,7;7,2
351160424;WROCŁAW;2000;1;21;6,4;5,9;-2,1;4,6;84,8;993,7;1009,4;0,4;0
351160424;WROCŁAW;2000;1;22;7,1;3;-6,4;3,2;83;998,3;1014,3;0,5;1,8
351160424;WROCŁAW;2000;1;23;5,1;2,1;-7,4;3;84,9;999,2;1015,3;0;0
351160424;WROCŁAW;2000;1;24;6;2,1;-8,6;2,8;87,4;1006,4;1022,7;0,3;0
351160424;WROCŁAW;2000;1;25;7,3;3,3;-6,7;3,1;82,5;1011,6;1027,9;0;0
351160424;WROCŁAW;2000;1;26;7,8;5,9;-1,2;4,8;82,8;1008,7;1024,6;0;0
351160424;WROCŁAW;2000;1;27;8;6,3;1,9;6,2;88,1;1007,6;1023,3;0;0
351160424;WROCŁAW;2000;1;28;7,6;4,6;1,1;5,1;76,8;1001,1;1016,7;0;0
351160424;WROCŁAW;2000;1;29;7,8;6,6;3,9;6,1;74;987;1002,2;1,9;6,4
351160424;WROCŁAW;2000;1;30;4,6;7,3;4,5;6,4;76,1;987;1002,2;0,6;2,7
351160424;WROCŁAW;2000;1;31;5,1;8,1;7,5;7,5;72,4;995,7;1010,9;0;0,6
351160424;WROCŁAW;2000;2;1;5,9;4;6,6;8,1;83;1003,9;1019,2;0;0
351160424;WROCŁAW;2000;2;2;6,9;4,9;6,5;8,1;83,1;996,7;1011,9;0,2;0,3
351160424;WROCŁAW;2000;2;3;3,9;6,1;3,7;6,3;79,3;1005,3;1020,8;2,8;0
351160424;WROCŁAW;2000;2;4;5,1;4;2,2;5,7;79,5;1015,1;1030,9;0;1,3
351160424;WROCŁAW;2000;2;5;7;6,8;7,9;9,3;87,1;1008,8;1024,1;0;0
351160424;WROCŁAW;2000;2;6;5,1;2,6;8,3;8,6;79,4;1007,2;1022,5;0;0
351160424;WROCŁAW;2000;2;7;7,1;3,5;8;8,5;79,9;1001;1016,2;0;0,3
351160424;WROCŁAW;2000;2;8;7,4;4,9;8;7,9;73,3;991;1006,1;0;2,2
351160424;WROCŁAW;2000;2;9;5,1;7,6;6,1;6,8;71,4;992,4;1007,6;0;3
351160424;WROCŁAW;2000;2;10;6,8;4,1;4,4;6,8;81,4;1005,1;1020,6;0;2
351160424;WROCŁAW;2000;2;11;6,5;3,8;4,4;6,9;82,5;1008,7;1024,3;0,7;0
351160424;WROCŁAW;2000;2;12;5,9;1,9;2,4;5,5;77,8;1010,5;1026,2;0;0
351160424;WROCŁAW;2000;2;13;7;5;3,3;6,1;79,6;1000,4;1015,9;5,7;0
351160424;WROCŁAW;2000;2;14;5,3;4;1;5,9;89,4;1002,2;1017,8;2,2;0
351160424;WROCŁAW;2000;2;15;5,9;3,1;1,3;6,2;90,8;998,7;1014,3;1,6;0,5
351160424;WROCŁAW;2000;2;16;7,1;3,9;4,2;7;84,6;987,1;1002,4;1,6;0
351160424;WROCŁAW;2000;2;17;5,9;3,4;1,7;5,5;79,6;988,5;1003,9;0;0,1
351160424;WROCŁAW;2000;2;18;6,8;3;1;5,7;86,3;994,3;1009,8;0;0,1
351160424;WROCŁAW;2000;2;19;7,1;3,1;0,6;5,7;89,5;990,6;1006,1;0;0,1
351160424;WROCŁAW;2000;2;20;7,3;2;0,5;5,2;81,8;1001,7;1017,4;0;0
351160424;WROCŁAW;2000;2;21;5,6;2,4;-1;4,7;82,4;1011,6;1027,5;0;0
351160424;WROCŁAW;2000;2;22;4,3;1,8;-1,5;4,2;77,5;1011,1;1027;0;0
351160424;WROCŁAW;2000;2;23;7,8;1,1;0,2;5,7;91,5;1009,5;1025,4;0,8;0
351160424;WROCŁAW;2000;2;24;6,6;3,5;2,5;6,3;86,4;1008,3;1024;0,6;2,3
351160424;WROCŁAW;2000;2;25;7,5;3,4;3,5;7,2;91,9;1004,1;1019,7;7,6;0,1
351160424;WROCŁAW;2000;2;26;7;4,8;4;6,7;82,1;1013,5;1029,2;0;0
351160424;WROCŁAW;2000;2;27;5;2,6;4,8;7,4;85,8;1016,1;1031,7;0;0
351160424;WROCŁAW;2000;2;28;3;7,1;7,2;6,4;64,5;1006,5;1021,9;0;0
351160424;WROCŁAW;2000;2;29;7;4,5;7,8;7,8;74,3;1001,7;1017;0;0
351160424;WROCŁAW;2000;3;1;7,1;5,5;7,3;7,7;76;987;1002;0,3;0
351160424;WROCŁAW;2000;3;2;5,8;4,6;4;5,9;73,6;998,6;1014;0;0
351160424;WROCŁAW;2000;3;3;6,5;7,1;4,7;6;70,4;991,9;1007,2;0,1;1
351160424;WROCŁAW;2000;3;4;6,3;5,8;2,9;5,5;74,1;993,9;1009,3;0,1;0
351160424;WROCŁAW;2000;3;5;5,8;4,9;-0,5;4,9;83;1007,5;1023,3;1,2;1,7
351160424;WROCŁAW;2000;3;6;6,4;4,5;3;5,6;75,1;1011,1;1026,8;0;0
351160424;WROCŁAW;2000;3;7;6,8;6,1;8;7,6;71;1001,9;1017,2;0;1,3
351160424;WROCŁAW;2000;3;8;7,6;7,4;9,7;10,4;86,3;997,1;1012,2;1,7;1,5
351160424;WROCŁAW;2000;3;9;7,8;7,8;9,8;10,8;88;991,1;1006;20,5;0,7
351160424;WROCŁAW;2000;3;10;5,3;4,5;2;5,4;77,8;1005;1020,6;0;0
351160424;WROCŁAW;2000;3;11;7,5;5,3;4,1;7,6;91,3;994,5;1009,9;4,2;3,2
351160424;WROCŁAW;2000;3;12;6,4;2,1;2,9;5,6;74,9;1008,3;1023,9;0;0
351160424;WROCŁAW;2000;3;13;6,3;1,8;5,4;6,3;71,1;1010,4;1025,9;0;0
351160424;WROCŁAW;2000;3;14;6,8;4,4;6,9;8,1;80,6;1000;1015,3;0,2;5,3
351160424;WROCŁAW;2000;3;15;5;6,8;2,7;5,6;75,5;998,6;1014,1;0,2;2,4
351160424;WROCŁAW;2000;3;16;6;3,1;0,7;5,4;83,4;1002,7;1018,4;0;1
351160424;WROCŁAW;2000;3;17;6,3;3,5;1,5;4,9;73,6;1002,1;1017,7;0,3;0
351160424;WROCŁAW;2000;3;18;7;3,5;1,8;4,5;65,6;1006,8;1022,5;0;0
351160424;WROCŁAW;2000;3;19;6,5;2,5;1,1;5,6;84,6;1010,1;1025,9;2,4;0
351160424;WROCŁAW;2000;3;20;7,4;2,8;3,1;6,1;80,9;1009,9;1025,5;0;0,4
351160424;WROCŁAW;2000;3;21;8;3,6;5,4;8,5;94,8;1006,3;1021,7;0,3;0
351160424;WROCŁAW;2000;3;22;4,5;2;8,3;8,3;77,6;1003,6;1018,8;0;0
351160424;WROCŁAW;2000;3;23;2,5;1,1;6,9;7,9;79,5;1000,2;1015,5;0;0
351160424;WROCŁAW;2000;3;24;6,3;2,6;6,4;6,6;70,8;1000,9;1016,3;0;0
351160424;WROCŁAW;2000;3;25;7,5;3,3;5,7;8,1;86,5;1001;1016,4;5,6;0
351160424;WROCŁAW;2000;3;26;2,8;2,1;8,6;9;81,8;996,9;1012;0;0,2
351160424;WROCŁAW;2000;3;27;7,5;1,8;8;10,1;93,5;991,1;1006,2;2,5;6,9
351160424;WROCŁAW;2000;3;28;8;3;6,4;9;93,6;995,2;1010,4;0;4,3
351160424;WROCŁAW;2000;3;29;6,4;3,3;7,5;9,4;90,5;1000;1015,3;0;0,1
351160424;WROCŁAW;2000;3;30;6,5;5,5;7,4;8,6;84,1;991,2;1006,3;2,7;0,1
351160424;WROCŁAW;2000;3;31;7,6;2,5;5,2;8;90,5;989,3;1004,5;0,1;0,3
351160424;WROCŁAW;2000;4;1;6,9;1,4;7,1;7,9;79,8;991,3;1006,5;0;0
351160424;WROCŁAW;2000;4;2;4,6;1,3;7,8;8;78;992,9;1008;0;0
351160424;WROCŁAW;2000;4;3;3,4;5,6;8,9;8,2;74,3;987;1002;0;0
351160424;WROCŁAW;2000;4;4;7,3;3,1;10,5;9,5;75,4;980,5;995,3;0;0
351160424;WROCŁAW;2000;4;5;7;3,5;8,7;8,8;79,1;985,7;1000,7;0;0
351160424;WROCŁAW;2000;4;6;6;5,3;4,7;4;48,6;1003,6;1019;0;0
351160424;WROCŁAW;2000;4;7;7,3;4,9;4,8;6,7;77,8;1009,4;1025;0,1;0
351160424;WROCŁAW;2000;4;8;3,1;2,5;4,1;4,9;63,1;1008,1;1023,6;0;0
351160424;WROCŁAW;2000;4;9;4,8;0,9;4,6;5,7;69,1;1002,7;1018,2;0;0
351160424;WROCŁAW;2000;4;10;7,4;3;5;6,5;74,1;997,8;1013,2;0,3;0
351160424;WROCŁAW;2000;4;11;6,1;4,4;9,3;7,8;67,9;986,3;1001,3;0;0,2
351160424;WROCŁAW;2000;4;12;6,8;5,1;11;9,6;74,8;980,4;995,2;3,1;1,5
351160424;WROCŁAW;2000;4;13;4,8;4,9;9,1;7,4;65;986,8;1001,8;0;0
351160424;WROCŁAW;2000;4;14;6;3,6;10,4;7,8;62,8;988,6;1003,5;0;0
351160424;WROCŁAW;2000;4;15;3,3;3,4;11,7;9,3;70,8;987,1;1002;0;0
351160424;WROCŁAW;2000;4;16;5;3;12;8,8;64,8;989,5;1004,4;0;0
351160424;WROCŁAW;2000;4;17;4,5;3,1;13,5;9,4;63,8;989,7;1004,4;0;0
351160424;WROCŁAW;2000;4;18;4,1;3,1;14,9;10,5;62,9;995,9;1010,7;0;0
351160424;WROCŁAW;2000;4;19;4,5;2;16,9;12,2;66,3;994,4;1009;0;4,6
351160424;WROCŁAW;2000;4;20;4,8;2,6;14,7;13,7;82,5;1000,9;1015,8;0;0
351160424;WROCŁAW;2000;4;21;2,1;0,6;17,2;13,7;73,4;1001,2;1015,9;0;0
351160424;WROCŁAW;2000;4;22;2,8;1,4;18;13,2;66,6;1001,3;1016;0;0
351160424;WROCŁAW;2000;4;23;2,1;4;18,3;11,9;59,5;997,8;1012,4;0;0
351160424;WROCŁAW;2000;4;24;1,5;4,1;18,8;11,3;56,1;992,7;1007,3;0;0
351160424;WROCŁAW;2000;4;25;8;4;11,9;13,1;93,6;998,2;1013,2;0,5;0
351160424;WROCŁAW;2000;4;26;4,9;1,4;14,4;13,3;81,9;1000,8;1015,7;0;0
351160424;WROCŁAW;2000;4;27;0,9;4;16,5;12,4;69,9;1001,9;1016,7;0;0
351160424;WROCŁAW;2000;4;28;3,6;5,4;18,9;13;62,9;1000,5;1015,1;0,1;0
351160424;WROCŁAW;2000;4;29;1,6;4;19,8;12,4;57,1;1003,1;1017,8;0;0
351160424;WROCŁAW;2000;4;30;2,9;1,6;19,5;13,2;61,8;1004,6;1019,3;0;0
351160424;WROCŁAW;2000;5;1;3,5;2,4;19,4;12,1;59,4;1003;1017,6;0;0
351160424;WROCŁAW;2000;5;2;0,4;5,4;15,3;7,1;41,3;1007,2;1022,2;0;0
351160424;WROCŁAW;2000;5;3;2,4;4,3;11,5;5,5;43;1007,1;1022,2;0;0
351160424;WROCŁAW;2000;5;4;3,3;1,5;15,2;7,9;48,1;1003,9;1018,8;0;0
351160424;WROCŁAW;2000;5;5;0,5;0,9;16,3;8,1;47,9;1003,5;1018,4;0;0
351160424;WROCŁAW;2000;5;6;1,5;1,1;18;8,8;47,3;1002,8;1017,6;0;0
351160424;WROCŁAW;2000;5;7;1,6;4;19,2;9,9;46,4;1004,9;1019,6;0;0
351160424;WROCŁAW;2000;5;8;5,1;4;18,2;12;58,6;1003,8;1018,5;0;7,5
351160424;WROCŁAW;2000;5;9;5,8;2,1;18,7;15,7;75,3;1003,7;1018,4;0,1;0
351160424;WROCŁAW;2000;5;10;4,1;1;17,7;17,3;86,4;1001,9;1016,6;33,2;0
351160424;WROCŁAW;2000;5;11;1,3;0,8;19,2;16,1;75,3;1001,5;1016,2;0;0
351160424;WROCŁAW;2000;5;12;1;4,1;13,9;7,4;46,8;1007,6;1022,6;0;0
351160424;WROCŁAW;2000;5;13;0;2;11,1;6,2;49,5;1011,9;1027,2;0;0
351160424;WROCŁAW;2000;5;14;1,8;0,8;15,2;9;56,8;1010,8;1025,8;0;0
351160424;WROCŁAW;2000;5;15;1,3;0,5;18,5;10,9;56,1;1007,7;1022,5;0;0
351160424;WROCŁAW;2000;5;16;0,8;1,4;20,2;12,4;56,4;1002,8;1017,5;0;0
351160424;WROCŁAW;2000;5;17;3,8;3,5;21,9;12,5;51,1;997;1011,5;0;0
351160424;WROCŁAW;2000;5;18;7,3;1,4;15,9;16,1;89,3;994,3;1009;9,1;9,7
351160424;WROCŁAW;2000;5;19;6,1;2,3;11,8;12,2;88,6;993,8;1008,7;1,7;0
351160424;WROCŁAW;2000;5;20;5,6;2,5;10,1;10,2;83,3;993,7;1008,7;3,4;2,3
351160424;WROCŁAW;2000;5;21;5,5;2,4;11,7;10,4;77,4;995,2;1010,2;0;0
351160424;WROCŁAW;2000;5;22;7,4;2,6;11,7;12,4;90;995,5;1010,5;6,9;9,1
351160424;WROCŁAW;2000;5;23;6,5;1,9;12,7;12,6;86,4;1004,2;1019,2;1,9;0
351160424;WROCŁAW;2000;5;24;4,6;1,4;14,5;11,4;72,5;1003;1017,9;0;0
351160424;WROCŁAW;2000;5;25;6;3,6;18,1;14,3;71,5;999;1013,7;0,1;0,1
351160424;WROCŁAW;2000;5;26;5,5;2,9;16,6;12,7;68,1;1004;1018,9;0;0
351160424;WROCŁAW;2000;5;27;3,5;4,3;18,9;15,3;74,5;997,9;1012,5;2;0,9
351160424;WROCŁAW;2000;5;28;6,6;3,3;16,7;14,9;79,1;997,1;1011,8;0;5,4
351160424;WROCŁAW;2000;5;29;6,4;3,6;13;11,2;74,8;996,7;1011,6;4,9;0
351160424;WROCŁAW;2000;5;30;5,4;3,1;12,4;8,9;64,5;1001,2;1016,2;0;4,3
351160424;WROCŁAW;2000;5;31;6,3;1,6;10,8;11,5;88,9;1001,4;1016,5;1,6;0
351160424;WROCŁAW;2000;6;1;3,6;2,3;13,1;9,6;67,6;1010,1;1025,2;0;0
351160424;WROCŁAW;2000;6;2;2,3;3;17,4;12,1;63,9;1007,2;1022,1;0;0
351160424;WROCŁAW;2000;6;3;1;1,3;21,1;15,5;64;1004,7;1019,3;0;0
351160424;WROCŁAW;2000;6;4;3,4;2,4;23,2;17,4;63,8;1002,1;1016,5;0;0
351160424;WROCŁAW;2000;6;5;4,8;2,5;23,2;19,9;70,9;1001,3;1015,8;0;3,3
351160424;WROCŁAW;2000;6;6;6,8;3,3;19,8;17,7;77,4;998,5;1013,1;0;0
351160424;WROCŁAW;2000;6;7;5,1;4,3;14,8;11,4;68,6;1003;1017,9;0,2;1,1
351160424;WROCŁAW;2000;6;8;2,5;2,6;14,8;10,3;64,3;1008;1023;0;0
351160424;WROCŁAW;2000;6;9;0,3;3,3;17,9;11,1;57,3;1006,8;1021,6;0;0
351160424;WROCŁAW;2000;6;10;0,3;4,4;21,6;14,1;56,6;1002,8;1017,4;0;0
351160424;WROCŁAW;2000;6;11;3;3,5;24,5;16,5;57,5;999,4;1013,8;0;0
351160424;WROCŁAW;2000;6;12;4,8;2,8;20,4;15,8;66,8;1007,5;1022,2;0;0
351160424;WROCŁAW;2000;6;13;1,5;1,1;21,7;15;60,9;1009,9;1024,6;0;3,6
351160424;WROCŁAW;2000;6;14;6,3;2;22;18,2;70;1005,6;1020,2;0;0
351160424;WROCŁAW;2000;6;15;6,1;2,9;18,3;15,8;76;1002,4;1017,2;1,4;0
