;nazwa stacji;rok;miesiac;dzien;temp,;wilgotnosc wzglêdna;prêdkosc wiatru;œrednie dobowe zachmurzenie ogolne
252200150;WARSZAWA-BIELANY;2016;3;24;3,2;38,5;1,7;2,3
252200150;WARSZAWA-BIELANY;2016;3;25;4,4;58,5;1,7;7
252200150;WARSZAWA-BIELANY;2016;3;26;5,6;53;1,7;8
252200150;WARSZAWA-BIELANY;2016;3;27;6,5;72,3;1;7,3
252200150;WARSZAWA-BIELANY;2016;3;28;8,2;60,5;1,7;6,7
252200150;WARSZAWA-BIELANY;2016;3;29;9,4;60,8;3;7,3
252200150;WARSZAWA-BIELANY;2016;3;30;7,2;62;2;7
252200150;WARSZAWA-BIELANY;2016;3;31;9,4;66,5;2,3;5,7
252200150;WARSZAWA-BIELANY;2016;4;1;6;77,8;2,7;7,3
252200150;WARSZAWA-BIELANY;2016;4;2;6,3;60,8;1;6,3
252200150;WARSZAWA-BIELANY;2016;4;3;10,4;42,5;2;6,3
252200150;WARSZAWA-BIELANY;2016;4;4;15,6;31,3;2,3;5
252200150;WARSZAWA-BIELANY;2016;4;5;16,9;43;1,3;6,3
252200150;WARSZAWA-BIELANY;2016;4;6;15,8;67;2;7,3
252200150;WARSZAWA-BIELANY;2016;4;7;14,1;54,8;1,7;7
252200150;WARSZAWA-BIELANY;2016;4;8;11,7;63;1,3;7,7
252200150;WARSZAWA-BIELANY;2016;4;9;9,5;60,5;3;6
252200150;WARSZAWA-BIELANY;2016;4;10;18;48;1,7;3,3
252200150;WARSZAWA-BIELANY;2016;4;11;19,2;66;1;6,3
252200150;WARSZAWA-BIELANY;2016;4;12;17,9;52;1,7;3,7
252200150;WARSZAWA-BIELANY;2016;4;13;17,4;68,3;2;6,7
252200150;WARSZAWA-BIELANY;2016;4;14;14,5;86;1,7;5,3
252200150;WARSZAWA-BIELANY;2016;4;15;13,2;44,5;2,3;5,7
252200150;WARSZAWA-BIELANY;2016;4;16;12,3;72,3;2;5,7
252200150;WARSZAWA-BIELANY;2016;4;17;14,4;82,8;1,7;6,7
252200150;WARSZAWA-BIELANY;2016;4;18;13;48;2,3;6,7
252200150;WARSZAWA-BIELANY;2016;4;19;10,6;51,5;3,3;8
252200150;WARSZAWA-BIELANY;2016;4;20;8,9;53;3,3;7,3
252200150;WARSZAWA-BIELANY;2016;4;21;8,2;35,8;2,7;5,3
252200150;WARSZAWA-BIELANY;2016;4;22;10,6;39;3;6,3
252200150;WARSZAWA-BIELANY;2016;4;23;9,9;38,3;1,7;6
252200150;WARSZAWA-BIELANY;2016;4;24;7,8;53,8;2,7;6,3
252200150;WARSZAWA-BIELANY;2016;4;25;6,7;61,3;0,7;6,7
252200150;WARSZAWA-BIELANY;2016;4;26;8,2;43;1;5
252200150;WARSZAWA-BIELANY;2016;4;27;7,8;81;1;8
252200150;WARSZAWA-BIELANY;2016;4;28;8,8;53;2;4,7
252200150;WARSZAWA-BIELANY;2016;4;29;10,6;46,8;1,7;4,3
252200150;WARSZAWA-BIELANY;2016;4;30;8,1;74,5;2;7,7
252200150;WARSZAWA-BIELANY;2016;5;1;11,4;70,3;1,3;6
252200150;WARSZAWA-BIELANY;2016;5;2;14,1;66,5;1,3;6,7
252200150;WARSZAWA-BIELANY;2016;5;3;13,4;78;1;7,7
252200150;WARSZAWA-BIELANY;2016;5;4;15,3;60,8;1,3;4,3
252200150;WARSZAWA-BIELANY;2016;5;5;15,5;46;1,3;4,7
252200150;WARSZAWA-BIELANY;2016;5;6;15,5;47,5;1;4,7
252200150;WARSZAWA-BIELANY;2016;5;7;14,7;54,3;2;5,7
252200150;WARSZAWA-BIELANY;2016;5;8;15,4;62,8;1;6,3
252200150;WARSZAWA-BIELANY;2016;5;9;17,6;53,8;1,3;5,3
252200150;WARSZAWA-BIELANY;2016;5;10;17,8;46,5;2;3
252200150;WARSZAWA-BIELANY;2016;5;11;18,7;67,3;1,3;6
252200150;WARSZAWA-BIELANY;2016;5;12;18,2;52;1,7;2,3
252200150;WARSZAWA-BIELANY;2016;5;13;17,3;68,3;2;6,7
252200150;WARSZAWA-BIELANY;2016;5;14;14,6;85,5;1,7;7,3
252200150;WARSZAWA-BIELANY;2016;5;15;11,5;56,5;3;6,3
252200150;WARSZAWA-BIELANY;2016;5;16;9,2;66;1;6,3
252200150;WARSZAWA-BIELANY;2016;5;17;8,6;76,8;2;8
252200150;WARSZAWA-BIELANY;2016;5;18;11,4;62,5;1,7;6,3
252200150;WARSZAWA-BIELANY;2016;5;19;13,8;41,5;1;5,3
252200150;WARSZAWA-BIELANY;2016;5;20;16,8;34,8;1,3;3,3
252200150;WARSZAWA-BIELANY;2016;5;21;17,6;56,5;2;7
252200150;WARSZAWA-BIELANY;2016;5;22;18,6;55,8;1,3;6,3
252200150;WARSZAWA-BIELANY;2016;5;23;22,2;42,3;2,3;5,3
252200150;WARSZAWA-BIELANY;2016;5;24;20,8;37,8;2,7;4
252200150;WARSZAWA-BIELANY;2016;5;25;18,7;45,8;1,7;5,7
252200150;WARSZAWA-BIELANY;2016;5;26;17,5;71,8;1,7;6,7
252200150;WARSZAWA-BIELANY;2016;5;27;18,9;52,8;1,7;7
252200150;WARSZAWA-BIELANY;2016;5;28;21;61,3;1,7;7
252200150;WARSZAWA-BIELANY;2016;5;29;21,4;58,3;2,7;6,7
252200150;WARSZAWA-BIELANY;2016;5;30;23,4;54,8;3,7;4,3
252200150;WARSZAWA-BIELANY;2016;5;31;20,3;78;2;7,3
252200150;WARSZAWA-BIELANY;2016;6;1;20,6;66,8;2,7;6,3
252200150;WARSZAWA-BIELANY;2016;6;2;21,8;54,5;3,7;5
252200150;WARSZAWA-BIELANY;2016;6;3;19,7;46,3;1,7;5,3
252200150;WARSZAWA-BIELANY;2016;6;4;20,1;54,8;1,3;6,3
252200150;WARSZAWA-BIELANY;2016;6;5;17,6;53;2;6
252200150;WARSZAWA-BIELANY;2016;6;6;14,7;45,8;1,7;4,3
252200150;WARSZAWA-BIELANY;2016;6;7;15,9;49,8;1;5
252200150;WARSZAWA-BIELANY;2016;6;8;19,9;27,8;2,7;4,7
252200150;WARSZAWA-BIELANY;2016;6;9;17,1;65;1,7;8
252200150;WARSZAWA-BIELANY;2016;6;10;17;41;2,7;7
252200150;WARSZAWA-BIELANY;2016;6;11;14,3;50,5;2;7
252200150;WARSZAWA-BIELANY;2016;6;12;14,8;47,8;1,7;6,3
252200150;WARSZAWA-BIELANY;2016;6;13;18,3;39,5;3,7;5
252200150;WARSZAWA-BIELANY;2016;6;14;18,8;39,8;2,3;6
252200150;WARSZAWA-BIELANY;2016;6;15;18,9;77,3;1;6,7
252200150;WARSZAWA-BIELANY;2016;6;16;21,7;48,5;3;5,7
252200150;WARSZAWA-BIELANY;2016;6;17;22,3;68;2,3;8
252200150;WARSZAWA-BIELANY;2016;6;18;20,1;54,8;2,7;6,7
252200150;WARSZAWA-BIELANY;2016;6;19;21;51,3;1,3;6
252200150;WARSZAWA-BIELANY;2016;6;20;18,6;86,5;1;7
252200150;WARSZAWA-BIELANY;2016;6;21;19,2;66,3;1;7
252200150;WARSZAWA-BIELANY;2016;6;22;21,5;49;1;4,3
252200150;WARSZAWA-BIELANY;2016;6;23;21,5;56,3;1;5
252200150;WARSZAWA-BIELANY;2016;6;24;24,3;47,3;2,3;4,7
252200150;WARSZAWA-BIELANY;2016;6;25;27,9;60;3,7;4,3
252200150;WARSZAWA-BIELANY;2016;6;26;28,1;65;1,3;5,3
252200150;WARSZAWA-BIELANY;2016;6;27;22,6;57,5;1,3;5,3
252200150;WARSZAWA-BIELANY;2016;6;28;20,1;61,3;0,7;5,7
252200150;WARSZAWA-BIELANY;2016;6;29;24,2;40;1,3;5,3
252200150;WARSZAWA-BIELANY;2016;6;30;23,9;41,8;1;5,3
252200150;WARSZAWA-BIELANY;2016;7;1;22,9;69,3;2;4,7
252200150;WARSZAWA-BIELANY;2016;7;2;25,3;59,8;1,7;6,3
252200150;WARSZAWA-BIELANY;2016;7;3;18,4;89,8;2,7;8
252200150;WARSZAWA-BIELANY;2016;7;4;17,4;54,5;2,3;4,3
252200150;WARSZAWA-BIELANY;2016;7;5;20,1;41,5;1,3;5
252200150;WARSZAWA-BIELANY;2016;7;6;15,6;69,5;3,7;6,7
252200150;WARSZAWA-BIELANY;2016;7;7;15,7;74,5;3;7
252200150;WARSZAWA-BIELANY;2016;7;8;19,9;47;3,3;6
252200150;WARSZAWA-BIELANY;2016;7;9;19,2;70,3;1,3;8
252200150;WARSZAWA-BIELANY;2016;7;10;25,3;48;2,7;4,3
252200150;WARSZAWA-BIELANY;2016;7;11;25,2;51,3;3;5,3
252200150;WARSZAWA-BIELANY;2016;7;12;23,8;74,3;1,7;8
252200150;WARSZAWA-BIELANY;2016;7;13;20,6;87,3;1,3;7,7
252200150;WARSZAWA-BIELANY;2016;7;14;19,1;85,8;3,7;8
252200150;WARSZAWA-BIELANY;2016;7;15;16,9;71;4;7
252200150;WARSZAWA-BIELANY;2016;7;16;17,3;75,8;1,3;7,3
252200150;WARSZAWA-BIELANY;2016;7;17;18,2;78,5;1;7,7
252200150;WARSZAWA-BIELANY;2016;7;18;18;68,3;2;6,3
252200150;WARSZAWA-BIELANY;2016;7;19;18,8;65,3;1,7;6,3
252200150;WARSZAWA-BIELANY;2016;7;20;18,6;61,8;1,7;6,3
252200150;WARSZAWA-BIELANY;2016;7;21;20,6;43,5;2;4,7
252200150;WARSZAWA-BIELANY;2016;7;22;18,9;69,5;1;5,7
252200150;WARSZAWA-BIELANY;2016;7;23;20,5;84,8;1;6,3
252200150;WARSZAWA-BIELANY;2016;7;24;22;67;1,7;6,3
252200150;WARSZAWA-BIELANY;2016;7;25;24,3;64,3;1;7
252200150;WARSZAWA-BIELANY;2016;7;26;24,8;64,3;1;7,3
252200150;WARSZAWA-BIELANY;2016;7;27;23,6;70,5;1,3;6,3
252200150;WARSZAWA-BIELANY;2016;7;28;22,4;69,8;1;5,7
252200150;WARSZAWA-BIELANY;2016;7;29;21,4;79,8;1;7,3
252200150;WARSZAWA-BIELANY;2016;7;30;21,8;69,8;1,7;7
252200150;WARSZAWA-BIELANY;2016;7;31;22,7;65,3;1,7;7
252200150;WARSZAWA-BIELANY;2016;8;1;19,7;81;2,3;7,3
252200150;WARSZAWA-BIELANY;2016;8;2;19,2;59,3;1,7;3,7
252200150;WARSZAWA-BIELANY;2016;8;3;18,7;69;1,7;7,3
252200150;WARSZAWA-BIELANY;2016;8;4;21,2;80;1,3;7,3
252200150;WARSZAWA-BIELANY;2016;8;5;25,5;62,5;2;5
252200150;WARSZAWA-BIELANY;2016;8;6;19,9;85,5;2;8
252200150;WARSZAWA-BIELANY;2016;8;7;17,9;68,5;3;7
252200150;WARSZAWA-BIELANY;2016;8;8;21,7;48,8;2,3;6,7
252200150;WARSZAWA-BIELANY;2016;8;9;19,3;75,5;1,7;8
252200150;WARSZAWA-BIELANY;2016;8;10;14,5;92,5;2;8
252200150;WARSZAWA-BIELANY;2016;8;11;14,8;68,8;2,7;6,7
252200150;WARSZAWA-BIELANY;2016;8;12;15,5;51,8;2;5
252200150;WARSZAWA-BIELANY;2016;8;13;18,3;73,8;2,3;8
252200150;WARSZAWA-BIELANY;2016;8;14;18,7;78;3,7;6,7
252200150;WARSZAWA-BIELANY;2016;8;15;17,3;70,5;2;7,3
252200150;WARSZAWA-BIELANY;2016;8;16;16,3;67,8;2,3;7
252200150;WARSZAWA-BIELANY;2016;8;17;16,2;69;2;7,7
252200150;WARSZAWA-BIELANY;2016;8;18;18;58,5;2,7;7,3
252200150;WARSZAWA-BIELANY;2016;8;19;20,5;57,8;2,3;7,3
252200150;WARSZAWA-BIELANY;2016;8;20;22,9;50,8;2,3;6,3
252200150;WARSZAWA-BIELANY;2016;8;21;21,7;68,5;1;7,7
252200150;WARSZAWA-BIELANY;2016;8;22;18,3;89,8;1,3;8
252200150;WARSZAWA-BIELANY;2016;8;23;19,7;66;1,3;6,3
252200150;WARSZAWA-BIELANY;2016;8;24;19,1;74,3;1;6
252200150;WARSZAWA-BIELANY;2016;8;25;20;52,8;1,3;6,3
252200150;WARSZAWA-BIELANY;2016;8;26;22,3;41,5;2;5,3
252200150;WARSZAWA-BIELANY;2016;8;27;23,4;54,5;2;2,7
252200150;WARSZAWA-BIELANY;2016;8;28;22,8;68,3;1,7;3
252200150;WARSZAWA-BIELANY;2016;8;29;24,4;52,5;2,3;6,3
252200150;WARSZAWA-BIELANY;2016;8;30;18,9;59,3;2;6
252200150;WARSZAWA-BIELANY;2016;8;31;18,4;56,3;1,7;4,3
252200150;WARSZAWA-BIELANY;2016;9;1;19,4;40,3;1,7;5
252200150;WARSZAWA-BIELANY;2016;9;2;18,9;52,3;1,7;4,3
252200150;WARSZAWA-BIELANY;2016;9;3;18;65;2;6,7
252200150;WARSZAWA-BIELANY;2016;9;4;21,7;58,3;2;7
252200150;WARSZAWA-BIELANY;2016;9;5;18;88;1,7;8
252200150;WARSZAWA-BIELANY;2016;9;6;18,9;63,8;1,7;5,7
252200150;WARSZAWA-BIELANY;2016;9;7;18,9;60,8;1;4,3
252200150;WARSZAWA-BIELANY;2016;9;8;21,7;65;1;5,3
252200150;WARSZAWA-BIELANY;2016;9;9;22,4;56;1;4,3
252200150;WARSZAWA-BIELANY;2016;9;10;22,8;59;1,3;6
252200150;WARSZAWA-BIELANY;2016;9;11;22,1;75,3;1,3;6
252200150;WARSZAWA-BIELANY;2016;9;12;23,2;52;1,3;4
252200150;WARSZAWA-BIELANY;2016;9;13;22,6;60,5;1,3;4
252200150;WARSZAWA-BIELANY;2016;9;14;17,9;56,8;1;3
252200150;WARSZAWA-BIELANY;2016;9;15;21,4;60,8;1,3;3,7
252200150;WARSZAWA-BIELANY;2016;9;16;20,3;54,3;2,3;4,3
252200150;WARSZAWA-BIELANY;2016;9;17;18,6;60,5;1,3;3
252200150;WARSZAWA-BIELANY;2016;9;18;18;64;1,7;5
252200150;WARSZAWA-BIELANY;2016;9;19;15,1;48,8;1,3;3,7
252200150;WARSZAWA-BIELANY;2016;9;20;12,2;54,5;1;7
252200150;WARSZAWA-BIELANY;2016;9;21;10,6;76,5;1,3;6
252200150;WARSZAWA-BIELANY;2016;9;22;12,7;71;1,3;6,7
252200150;WARSZAWA-BIELANY;2016;9;23;12,4;77,3;2;7
252200150;WARSZAWA-BIELANY;2016;9;24;13,6;76;2;7
252200150;WARSZAWA-BIELANY;2016;9;25;14,5;68;1;6,3
252200150;WARSZAWA-BIELANY;2016;9;26;10,6;70,5;2,3;7,7
252200150;WARSZAWA-BIELANY;2016;9;27;8,4;80;1,3;6,7
252200150;WARSZAWA-BIELANY;2016;9;28;11,4;79,5;2;7
252200150;WARSZAWA-BIELANY;2016;9;29;18,4;65,5;3,3;5,7
252200150;WARSZAWA-BIELANY;2016;9;30;18,2;64,5;2,3;6
252200150;WARSZAWA-BIELANY;2016;10;1;15;80,8;1,3;8
252200150;WARSZAWA-BIELANY;2016;10;2;16,6;76,3;1,7;7,3
252200150;WARSZAWA-BIELANY;2016;10;3;14,6;94,8;2;8
252200150;WARSZAWA-BIELANY;2016;10;4;10,8;65;4;8
252200150;WARSZAWA-BIELANY;2016;10;5;6,7;93,8;2,3;8
252200150;WARSZAWA-BIELANY;2016;10;6;6,3;92,8;1,3;8
252200150;WARSZAWA-BIELANY;2016;10;7;4,1;90,8;1;8
252200150;WARSZAWA-BIELANY;2016;10;8;6,7;93;1;8
252200150;WARSZAWA-BIELANY;2016;10;9;8,5;89,3;1;8
252200150;WARSZAWA-BIELANY;2016;10;10;7,5;93,5;1,3;8
252200150;WARSZAWA-BIELANY;2016;10;11;6,3;93,3;3,3;8
252200150;WARSZAWA-BIELANY;2016;10;12;6,6;95;3,7;8
252200150;WARSZAWA-BIELANY;2016;10;13;6,2;82,3;3;6,7
252200150;WARSZAWA-BIELANY;2016;10;14;4,6;79;3,3;3,7
252200150;WARSZAWA-BIELANY;2016;10;15;6;53,8;4,7;8
252200150;WARSZAWA-BIELANY;2016;10;16;5,3;79,8;5,3;7
252200150;WARSZAWA-BIELANY;2016;10;17;6,8;64,8;4,3;5,3
252200150;WARSZAWA-BIELANY;2016;10;18;6,8;64,8;3,3;5,3
252200150;WARSZAWA-BIELANY;2016;10;19;8,2;87,3;2,3;6,7
252200150;WARSZAWA-BIELANY;2016;10;20;8,2;90,5;4;7,7
252200150;WARSZAWA-BIELANY;2016;10;21;6,6;94,5;3,3;8
252200150;WARSZAWA-BIELANY;2016;10;22;6,2;96,3;2;8
252200150;WARSZAWA-BIELANY;2016;10;23;6,3;94;3;7,7
252200150;WARSZAWA-BIELANY;2016;10;24;9,1;91,3;2,7;7,7
252200150;WARSZAWA-BIELANY;2016;10;25;10,7;93,3;1,7;8
252200150;WARSZAWA-BIELANY;2016;10;26;6,2;90,8;1,7;6,3
252200150;WARSZAWA-BIELANY;2016;10;27;6,4;77,8;1,3;6,7
252200150;WARSZAWA-BIELANY;2016;10;28;7;80,5;3,7;8
252200150;WARSZAWA-BIELANY;2016;10;29;8,4;91;3,7;7,7
252200150;WARSZAWA-BIELANY;2016;10;30;5,6;93,3;2,7;7
252200150;WARSZAWA-BIELANY;2016;10;31;6;86,3;2,7;6,7
252200150;WARSZAWA-BIELANY;2016;11;1;5,8;96;2,3;8
252200150;WARSZAWA-BIELANY;2016;11;2;6,3;80,8;5;7,7
252200150;WARSZAWA-BIELANY;2016;11;3;4;83;3,7;7,7
252200150;WARSZAWA-BIELANY;2016;11;4;4,7;74,5;2,3;7
252200150;WARSZAWA-BIELANY;2016;11;5;4,6;72,3;3,3;7
252200150;WARSZAWA-BIELANY;2016;11;6;6,4;91,8;2;8
252200150;WARSZAWA-BIELANY;2016;11;7;4,7;89,5;2;8
252200150;WARSZAWA-BIELANY;2016;11;8;0,8;86,3;2;8
252200150;WARSZAWA-BIELANY;2016;11;9;0,2;96,5;1,7;8
252200150;WARSZAWA-BIELANY;2016;11;10;1,2;78,5;2;6,7
252200150;WARSZAWA-BIELANY;2016;11;11;0;93;2;8
252200150;WARSZAWA-BIELANY;2016;11;12;-2,6;92,5;1,7;8
252200150;WARSZAWA-BIELANY;2016;11;13;-0,2;91;1,7;8
252200150;WARSZAWA-BIELANY;2016;11;14;2,4;81,8;2,3;6,3
252200150;WARSZAWA-BIELANY;2016;11;15;1,1;74,8;2,7;7
252200150;WARSZAWA-BIELANY;2016;11;16;3,4;93,5;2,7;8
252200150;WARSZAWA-BIELANY;2016;11;17;5,3;96,5;2;8
252200150;WARSZAWA-BIELANY;2016;11;18;7,6;81,5;3;7,7
252200150;WARSZAWA-BIELANY;2016;11;19;9,1;86,5;2,3;8
252200150;WARSZAWA-BIELANY;2016;11;20;8,4;83,8;3;7
252200150;WARSZAWA-BIELANY;2016;11;21;9,2;74,5;3,7;6
252200150;WARSZAWA-BIELANY;2016;11;22;5,6;80,8;4,7;5
252200150;WARSZAWA-BIELANY;2016;11;23;5,2;80,8;2,7;6,3
252200150;WARSZAWA-BIELANY;2016;11;24;4;92;1;7
252200150;WARSZAWA-BIELANY;2016;11;25;1;97,5;1,7;7,7
252200150;WARSZAWA-BIELANY;2016;11;26;2;83,3;3,7;7
252200150;WARSZAWA-BIELANY;2016;11;27;2,2;92,5;3,3;8
252200150;WARSZAWA-BIELANY;2016;11;28;-0,9;78;3;7,7
252200150;WARSZAWA-BIELANY;2016;11;29;-0,4;84,5;3,7;8
252200150;WARSZAWA-BIELANY;2016;11;30;0,3;80;3,7;8
252200150;WARSZAWA-BIELANY;2016;12;1;1,4;95,3;2,3;8
252200150;WARSZAWA-BIELANY;2016;12;2;0,7;94,5;1,7;8
252200150;WARSZAWA-BIELANY;2016;12;3;0,5;86,8;4;7,3
252200150;WARSZAWA-BIELANY;2016;12;4;0,5;91,8;2,7;8
252200150;WARSZAWA-BIELANY;2016;12;5;-0,3;89,5;3,7;7,3
252200150;WARSZAWA-BIELANY;2016;12;6;0,8;94,8;2;7,7
252200150;WARSZAWA-BIELANY;2016;12;7;-1,5;89;1,7;7
252200150;WARSZAWA-BIELANY;2016;12;8;4,5;91,3;6,3;8
252200150;WARSZAWA-BIELANY;2016;12;9;7,2;94,3;4,3;8
252200150;WARSZAWA-BIELANY;2016;12;10;8,4;96,8;5;8
252200150;WARSZAWA-BIELANY;2016;12;11;7,7;92;2;8
252200150;WARSZAWA-BIELANY;2016;12;12;-0,2;89,3;2,7;6,3
252200150;WARSZAWA-BIELANY;2016;12;13;-4,2;82,8;1,7;6
252200150;WARSZAWA-BIELANY;2016;12;14;0,8;94,3;2;8
252200150;WARSZAWA-BIELANY;2016;12;15;1;95;1;8
252200150;WARSZAWA-BIELANY;2016;12;16;-2,4;88;1,7;6,3
252200150;WARSZAWA-BIELANY;2016;12;17;-2,4;87,5;2;8
252200150;WARSZAWA-BIELANY;2016;12;18;-1,2;89;1,7;7
252200150;WARSZAWA-BIELANY;2016;12;19;0,8;92,5;2,3;8
252200150;WARSZAWA-BIELANY;2016;12;20;1,9;91,5;1,3;8
252200150;WARSZAWA-BIELANY;2016;12;21;0,8;93,5;2,3;7,7
252200150;WARSZAWA-BIELANY;2016;12;22;-1,3;90,3;1,7;5,7
252200150;WARSZAWA-BIELANY;2016;12;23;0,2;90,5;3,3;8
252200150;WARSZAWA-BIELANY;2016;12;24;1,4;93;3;7
252200150;WARSZAWA-BIELANY;2016;12;25;3,4;94,8;2,7;5,3
252200150;WARSZAWA-BIELANY;2016;12;26;7,7;92;4,7;8
252200150;WARSZAWA-BIELANY;2016;12;27;4,7;85,8;6,7;8
252200150;WARSZAWA-BIELANY;2016;12;28;2;91,5;3,3;5,3
252200150;WARSZAWA-BIELANY;2016;12;29;-0,2;87,8;1,3;5,3
252200150;WARSZAWA-BIELANY;2016;12;30;1;89,8;3;6
252200150;WARSZAWA-BIELANY;2016;12;31;0,2;84,5;3,3;7,3
252200150;WARSZAWA-BIELANY;2017;1;1;1,6;91,5;4;8
252200150;WARSZAWA-BIELANY;2017;1;2;1,1;79,3;4,3;8
252200150;WARSZAWA-BIELANY;2017;1;3;-0,8;92,5;4,3;8
252200150;WARSZAWA-BIELANY;2017;1;4;1,2;91,8;5;7
252200150;WARSZAWA-BIELANY;2017;1;5;-6,1;71,8;3,3;7
252200150;WARSZAWA-BIELANY;2017;1;6;-13,8;73,5;2,7;8
252200150;WARSZAWA-BIELANY;2017;1;7;-14;83;2,3;7,3
252200150;WARSZAWA-BIELANY;2017;1;8;-10,7;81,8;1;6,3
252200150;WARSZAWA-BIELANY;2017;1;9;-9,5;86;1;6
252200150;WARSZAWA-BIELANY;2017;1;10;-8;82,3;2,7;8
252200150;WARSZAWA-BIELANY;2017;1;11;-8,2;71,8;2,7;6,3
252200150;WARSZAWA-BIELANY;2017;1;12;-1,3;93,5;4;8
252200150;WARSZAWA-BIELANY;2017;1;13;-0,1;86,3;3;8
252200150;WARSZAWA-BIELANY;2017;1;14;1,2;86;3;8
252200150;WARSZAWA-BIELANY;2017;1;15;-0,5;90,3;2;8
252200150;WARSZAWA-BIELANY;2017;1;16;-1;94,5;1;8
252200150;WARSZAWA-BIELANY;2017;1;17;-3,2;93;1,3;8
252200150;WARSZAWA-BIELANY;2017;1;18;-6,7;84,5;1,7;8
252200150;WARSZAWA-BIELANY;2017;1;19;-5,7;89,5;3;8
252200150;WARSZAWA-BIELANY;2017;1;20;-2,5;97;2;8
252200150;WARSZAWA-BIELANY;2017;1;21;0,7;97,5;2,3;8
252200150;WARSZAWA-BIELANY;2017;1;22;0,3;96,3;2;8
252200150;WARSZAWA-BIELANY;2017;1;23;-0,4;80;2,3;6
252200150;WARSZAWA-BIELANY;2017;1;24;-2,1;94,8;3;8
252200150;WARSZAWA-BIELANY;2017;1;25;0,6;89,5;1,7;7
252200150;WARSZAWA-BIELANY;2017;1;26;-2,9;77,8;1,3;4
252200150;WARSZAWA-BIELANY;2017;1;27;-3,3;81,5;1,3;6,7
252200150;WARSZAWA-BIELANY;2017;1;28;-2;79,8;3;6
252200150;WARSZAWA-BIELANY;2017;1;29;-0,9;78,3;2,7;6,7
252200150;WARSZAWA-BIELANY;2017;1;30;-2,4;82,5;2,7;5,7
252200150;WARSZAWA-BIELANY;2017;1;31;-3,2;81,3;2,7;4
252200150;WARSZAWA-BIELANY;2017;2;1;-3,5;87,3;1,7;8
252200150;WARSZAWA-BIELANY;2017;2;2;-1,7;97,5;1,3;8
252200150;WARSZAWA-BIELANY;2017;2;3;-0,7;98,8;1,3;8
252200150;WARSZAWA-BIELANY;2017;2;4;-2,6;97,5;3,3;8
252200150;WARSZAWA-BIELANY;2017;2;5;-3,9;87,5;4;7
252200150;WARSZAWA-BIELANY;2017;2;6;-3;83,8;3;8
252200150;WARSZAWA-BIELANY;2017;2;7;-6,2;82,8;4;8
252200150;WARSZAWA-BIELANY;2017;2;8;-9,2;71,3;4,7;8
252200150;WARSZAWA-BIELANY;2017;2;9;-7,6;75,3;4;8
252200150;WARSZAWA-BIELANY;2017;2;10;-5,2;47,3;3,3;6,7
252200150;WARSZAWA-BIELANY;2017;2;11;-7,2;75;4,3;6,7
252200150;WARSZAWA-BIELANY;2017;2;12;-6;83;4,7;7,3
252200150;WARSZAWA-BIELANY;2017;2;13;-6,4;77,8;1,7;6,3
252200150;WARSZAWA-BIELANY;2017;2;14;-4,5;84;2;5
252200150;WARSZAWA-BIELANY;2017;2;15;-3,1;91,5;1,3;4,7
252200150;WARSZAWA-BIELANY;2017;2;16;0,8;76,8;2,7;3
252200150;WARSZAWA-BIELANY;2017;2;17;3,1;90,3;2;8
252200150;WARSZAWA-BIELANY;2017;2;18;3,1;97;2,7;8
252200150;WARSZAWA-BIELANY;2017;2;19;3;89,5;3;8
252200150;WARSZAWA-BIELANY;2017;2;20;3,7;85,8;4,3;8
252200150;WARSZAWA-BIELANY;2017;2;21;6,4;92,5;5,3;7,7
252200150;WARSZAWA-BIELANY;2017;2;22;5;93;3,3;7
252200150;WARSZAWA-BIELANY;2017;2;23;5;81;4,7;7
252200150;WARSZAWA-BIELANY;2017;2;24;3,4;81;5,7;8
252200150;WARSZAWA-BIELANY;2017;2;25;0,6;80,5;4;7
252200150;WARSZAWA-BIELANY;2017;2;26;4;86,5;5,3;8
252200150;WARSZAWA-BIELANY;2017;2;27;8,9;67,8;2,3;4
252200150;WARSZAWA-BIELANY;2017;2;28;8,8;66,5;3;5,3
252200150;WARSZAWA-BIELANY;2017;3;1;6,9;81,3;3,3;6,7
252200150;WARSZAWA-BIELANY;2017;3;2;5,2;84,8;3,7;7
252200150;WARSZAWA-BIELANY;2017;3;3;4,5;82,5;2,7;5,7
252200150;WARSZAWA-BIELANY;2017;3;4;6,7;66,5;3;6
252200150;WARSZAWA-BIELANY;2017;3;5;11,3;66;3,3;6,7
252200150;WARSZAWA-BIELANY;2017;3;6;7;94,5;3,3;8
252200150;WARSZAWA-BIELANY;2017;3;7;4,4;91,8;1;8
252200150;WARSZAWA-BIELANY;2017;3;8;2,5;85,3;1,3;7
252200150;WARSZAWA-BIELANY;2017;3;9;2,9;91,8;2,3;8
252200150;WARSZAWA-BIELANY;2017;3;10;5,1;89,3;1,7;8
252200150;WARSZAWA-BIELANY;2017;3;11;4,5;80;2;8
252200150;WARSZAWA-BIELANY;2017;3;12;4,4;82;2;8
252200150;WARSZAWA-BIELANY;2017;3;13;3,9;84;1,3;7,7
252200150;WARSZAWA-BIELANY;2017;3;14;5,3;75,3;1,7;6
252200150;WARSZAWA-BIELANY;2017;3;15;7,6;75;4,3;5,3
252200150;WARSZAWA-BIELANY;2017;3;16;6,3;67,8;3,7;6
252200150;WARSZAWA-BIELANY;2017;3;17;6,4;77;3,3;7
252200150;WARSZAWA-BIELANY;2017;3;18;5,1;87,3;2,3;7,7
